Domestic Opening,Name,Domestic Distributor,Earliest Release Date,MPAA,Running Time,Genres,Overview,Actors,Film makers
,Wolf Totem,Sony Pictures Releasing,"February 18, 2015 (China)",PG-13,2 hr 1 min,Adventure Drama,"During China's Cultural Revolution, a young urban student is sent to live with Mongolian herders, where he adopts a wolf cub.","['Shaofeng Feng', 'Shawn Dou', 'Ankhnyam Ragchaa', 'Zhusheng Yin']","['Jean-Jacques Annaud', 'Jiang Rong', 'Alain Godard', 'Jean-Jacques Annaud', 'Wei Lu', 'John Collee', 'Jean-Jacques Annaud', 'Yin Cao', 'Xavier Castano', 'William Kong', 'Peikang La', 'Alan Wang', 'Jianshai Xu', 'Duojia Zhao', 'James Horner', 'Jean-Marie Dreujou', 'Reynald Bertrand']"
"$35,243,095",Ride Along 2,Universal Pictures,"January 15, 2015 (South Africa)",PG-13,1 hr 42 min,,"As his wedding day approaches, Ben heads to Miami with his soon-to-be brother-in-law James to bring down a drug dealer who's supplying the dealers of Atlanta with product.","['Ice Cube', 'Kevin Hart', 'Tika Sumpter', 'Benjamin Bratt']","['Tim Story', 'Phil Hay', 'Matt Manfredi', 'Greg Coolidge', 'Matt Alvarez', 'Larry Brezner', 'Ice Cube', 'Will Packer', 'Christopher Lennertz', 'Mitchell Amundsen', 'Peter S. Elliot', 'Chris Cornwell', 'Korey Washington']"
"$12,857,184",Magic Mike XXL,Warner Bros.,"June 25, 2015 (Bulgaria)",R,1 hr 55 min,,"Three years after Mike bowed out of the stripper life at the top of his game, he and the remaining Kings of Tampa hit the road to Myrtle Beach to put on one last blow-out performance.","['Channing Tatum', 'Joe Manganiello', 'Matt Bomer', 'Adam Rodriguez']","['Gregory Jacobs', 'Reid Carolin', 'Reid Carolin', 'Gregory Jacobs', 'Channing Tatum', 'Nick Wechsler', 'Steven Soderbergh', 'Steven Soderbergh', 'Howard Cummings']"
"$30,346",Dragon Blade,Lionsgate Premiere,"February 18, 2015 (Taiwan)",R,2 hr 7 min,Action Drama Fantasy History,"When corrupt Roman leader Tiberius arrives with a giant army to claim the Silk Road, Huo An teams up his army with an elite Legion of defected Roman soldiers led by General Lucius to protect his country and his new friends.","['Jackie Chan', 'John Cusack', 'Adrien Brody', 'Choi Siwon']","['Daniel Lee', 'Daniel Lee', 'Jackie Chan', 'Susanna Tsang', 'Henry Lai', 'Tony Cheung', 'Thomas Chong', 'Daniel Lee']"
"$22,692,741",Insidious: Chapter 3,Focus Features,"May 6, 2015 (Türkiye)",PG-13,1 hr 37 min,,A prequel set before the haunting of the Lambert family that reveals how gifted psychic Elise Rainier reluctantly agrees to use her ability to contact the dead in order to help a teenage girl who has been targeted by a dangerous supernatural entity.,"['Dermot Mulroney', 'Stefanie Scott', 'Angus Sampson', 'Leigh Whannell']","['Leigh Whannell', 'Leigh Whannell', 'Leigh Whannell', 'Jason Blum', 'Oren Peli', 'James Wan', 'Joseph Bishara', 'Brian Pearson', 'Timothy Alverson', 'Jennifer Spence']"
"$33,803,253",Get Hard,Warner Bros.,"March 26, 2015 (EMEA, APAC)",R,1 hr 40 min,,"When millionaire James King is jailed for fraud and bound for San Quentin, he turns to Darnell Lewis to prep him to go behind bars.","['Will Ferrell', 'Kevin Hart', 'Alison Brie', ""Tip 'T.I.' Harris""]","['Etan Cohen', 'Jay Martel', 'Ian Roberts', 'Etan Cohen', 'Adam McKay', 'Jay Martel', 'Ian Roberts', 'Will Ferrell', 'Chris Henchy', 'Adam McKay', 'Christophe Beck', 'Tim Suhrstedt', 'Michael L. Sale', 'Maher Ahmad']"
"$13,421,036",The Man from U.N.C.L.E.,Warner Bros.,"August 12, 2015 (Thailand)",PG-13,1 hr 56 min,,"In the early 1960s, CIA agent Napoleon Solo and KGB operative Illya Kuryakin participate in a joint mission against a mysterious criminal organization, which is working to proliferate nuclear weapons.","['Henry Cavill', 'Armie Hammer', 'Alicia Vikander', 'Elizabeth Debicki']","['Guy Ritchie', 'Guy Ritchie', 'Lionel Wigram', 'Jeff Kleeman', 'David C. Wilson', 'Guy Ritchie', 'Lionel Wigram', 'Sam Rolfe', 'Steve Clark-Hall', 'John Davis', 'Guy Ritchie', 'Lionel Wigram', 'Daniel Pemberton', 'John Mathieson', 'James Herbert', 'Oliver Scholl']"
"$10,326,356",The 5th Wave,Sony Pictures Releasing,"January 14, 2015 (New Zealand)",PG-13,1 hr 52 min,,"Four waves of increasingly deadly alien attacks have left most of Earth in ruin. Cassie is on the run, desperately trying to save her younger brother.","['Chloë Grace Moretz', 'Matthew Zuk', 'Gabriela Lopez', 'Bailey Anne Borders']","['J Blakeson', 'Susannah Grant', 'Akiva Goldsman', 'Jeff Pinkner', 'Rick Yancey', 'Lynn Harris', 'Graham King', 'Tobey Maguire', 'Matthew Plouffe', 'Henry Jackman', 'Enrique Chediak', 'Paul Rubell', 'Jon Billington']"
"$23,762,435",Paul Blart: Mall Cop 2,Sony Pictures Releasing,"April 9, 2015 (EMEA)",PG,1 hr 34 min,,"After six years of keeping our malls safe, Paul Blart has earned a well-deserved vacation. He heads to Las Vegas with his teenage daughter before she heads off to college. But safety never takes a holiday and when duty calls, Blart answers.","['Kevin James', 'Raini Rodriguez', 'Eduardo Verástegui', 'Daniella Alonso']","['Andy Fickman', 'Kevin James', 'Nick Bakay', 'Kevin James', 'Nick Bakay', 'Todd Garner', 'Jack Giarraputo', 'Kevin James', 'Adam Sandler', 'Rupert Gregson-Williams', 'Dean Semler', 'Scott Hill', 'Perry Andelin Blake']"
"$14,681,108",Vacation,Warner Bros.,"July 29, 2015 (Domestic)",R,1 hr 39 min,,"Rusty Griswold takes his own family on a road trip to ""Walley World"" in order to spice things up with his wife and reconnect with his sons.","['Ed Helms', 'Christina Applegate', 'Skyler Gisondo', 'Steele Stebbins']","['John Francis Daley', 'Jonathan Goldstein', 'Jonathan Goldstein', 'John Francis Daley', 'John Hughes', 'Chris Bender', 'David Dobkin', 'Mark Mothersbaugh', 'Barry Peterson', 'Jamie Gross', 'Barry Robison']"
,Chronicles of the Ghostly Tribe,,"September 25, 2015 (China)",,1 hr 58 min,Action Adventure Drama Fantasy,Giant fossils unearthed in Mongolia lead government scientists to a dangerous underground world of massive beasts and temples.,"['Mark You-Ting Chao', 'Jin Chen', 'Li Feng', 'Chen Li']","['Chuan Lu', 'Chuan Lu', 'Bobby Roth', 'Nick Roth', 'Muye Zhang', 'Jesper Kyd', 'Yu Cao', 'Mu Lin']"
"$4,038,962",Shaun the Sheep Movie,Lionsgate Films,"February 5, 2015 (EMEA)",PG,1 hr 25 min,Adventure Animation Comedy Family Fantasy,"When Shaun decides to take the day off and have some fun, he gets a little more action than he bargained for. A mix up with the Farmer, a caravan and a very steep hill lead them all to the Big City and it's up to Shaun and the flock to return everyone safely to the green grass of home.","['Justin Fletcher', 'John Sparkes', 'Omid Djalili', 'Richard Webber']","['Mark Burton', 'Richard Starzak', 'Mark Burton', 'Richard Starzak', 'Nick Park', 'Paul Kewley', 'Julie Lockhart', 'Ilan Eshkeri', 'Charles Copping', 'Dave Alex Riddett', 'Sim Evan-Jones', 'Matt Perry']"
"$13,922,855",Sisters,Universal Pictures,"December 18, 2015 (EMEA, Domestic)",R,1 hr 58 min,,Two sisters decide to throw one last house party before their parents sell their family home.,"['Amy Poehler', 'Tina Fey', 'Maya Rudolph', 'Ike Barinholtz']","['Jason Moore', 'Paula Pell', 'Tina Fey', 'John S. Lyons', 'Jay Roach', 'Christophe Beck', 'Barry Peterson', 'Lee Haxall', 'Richard Hoover']"
"$13,346,782",Chappie,Sony Pictures Releasing,"March 4, 2015 (APAC, EMEA)",R,2 hr,,"In the near future, crime is patrolled by a mechanized police force. When one police droid, Chappie, is stolen and given new programming, he becomes the first robot with the ability to think and feel for himself.","['Sharlto Copley', 'Dev Patel', 'Hugh Jackman', 'Sigourney Weaver']","['Neill Blomkamp', 'Neill Blomkamp', 'Terri Tatchell', 'Neill Blomkamp', 'Simon Kinberg', 'Hans Zimmer', 'Trent Opaloch', 'Julian Clarke', 'Mark Goldblatt', 'Jules Cook']"
"$17,015,168",Joy,Twentieth Century Fox,"December 23, 2015 (APAC)",PG-13,2 hr 4 min,,"Joy is the story of the title character, who rose to become founder and matriarch of a powerful family business dynasty.","['Jennifer Lawrence', 'Robert De Niro', 'Bradley Cooper', 'Edgar Ramírez']","['David O. Russell', 'David O. Russell', 'Annie Mumolo', 'David O. Russell', 'John Davis', 'Megan Ellison', 'Jonathan Gordon', 'Ken Mok', 'David O. Russell', 'David Campbell', 'West Dylan Thordson', 'Linus Sandgren', 'Alan Baumgarten', 'Jay Cassidy', 'Tom Cross', 'Christopher Tellefsen', 'Judy Becker']"
"$22,635,037",Black Mass,Warner Bros.,"September 17, 2015 (Singapore)",R,2 hr 3 min,,"The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf.","['Johnny Depp', 'Benedict Cumberbatch', 'Dakota Johnson', 'Joel Edgerton']","['Scott Cooper', 'Mark Mallouk', 'Jez Butterworth', 'Dick Lehr', ""Gerard O'Neill"", 'Scott Cooper', 'John Lesher', 'Patrick McCormick', 'Brian Oliver', 'Tyler Thompson', 'Tom Holkenborg', 'Masanobu Takayanagi', 'David Rosenbloom', 'Stefania Cella']"
"$295,009",Spotlight,Open Road Films (II),"November 6, 2015 (Domestic)",R,2 hr 9 min,Biography Crime Drama,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.","['Mark Ruffalo', 'Michael Keaton', 'Rachel McAdams', 'Liev Schreiber']","['Tom McCarthy', 'Josh Singer', 'Tom McCarthy', 'Blye Pagon Faust', 'Steve Golin', 'Nicole Rocklin', 'Michael Sugar', 'Howard Shore', 'Masanobu Takayanagi', 'Tom McArdle', 'Stephen H. Carter']"
"$44,855",Devil and Angel,China Lion Film Distribution,"December 22, 2015 (China)",,2 hr 4 min,Comedy,"An unscrupulous troublemaker suffering from erectile dysfunction has his world turned sideways, as an angel from above teaches him the consequences of sex and love, and why the two cannot be forced.","['Chao Deng', 'Li Sun', 'Lele Dai', 'Chao Liang']","['Chao Deng', 'Baimei Yu', 'Baimei Yu', 'Delai Li', 'Xiaoping Li', 'Rui Qian', 'Xiaoyang Gao', 'Bin Li', 'Zhe Wang', 'Max Da-Yung Wang', 'Angie Lam', 'Ka-Wah Lee', 'Yi Hao']"
"$25,427,560",The Visit,Universal Pictures,"September 9, 2015 (United Kingdom)",PG-13,1 hr 34 min,,Two siblings become increasingly frightened by their grandparents' disturbing behavior while visiting them on vacation.,"['Olivia DeJonge', 'Ed Oxenbould', 'Deanna Dunagan', 'Peter McRobbie']","['M. Night Shyamalan', 'M. Night Shyamalan', 'Marc Bienstock', 'Jason Blum', 'M. Night Shyamalan', 'Maryse Alberti', 'Luke Ciarrocchi', 'Naaman Marshall']"
"$116,927",The Little Prince,Entertainment One,"July 29, 2015 (EMEA)",PG,1 hr 48 min,Adventure Animation Drama Family Fantasy Sci-Fi,"A little girl lives in a very grown-up world with her mother, who tries to prepare her for it. Her neighbor, the Aviator, introduces the girl to an extraordinary world where anything is possible, the world of the Little Prince.","['Jeff Bridges', 'Mackenzie Foy', 'Rachel McAdams', 'Marion Cotillard']","['Mark Osborne', 'Irena Brignull', 'Bob Persichetti', 'Antoine de Saint-Exupéry', 'Dimitri Rassam', 'Aton Soumache', 'Alexis Vonarb', 'Richard Harvey', 'Hans Zimmer', 'Carole Kravetz Aykanian', 'Matt Landon', 'Celine Desrumaux', 'Lou Romano']"
"$287,700",Assassination,Well Go USA Entertainment,"July 22, 2015 (South Korea)",,2 hr 20 min,Action Drama Thriller,"While Korea is occupied by the Japanese Army in 1933, the resistance plans to kill the Japanese Commander. But their plan is threatened by a traitor within their group and also the enemies' forces are hunting them down.","['Jun Ji-hyun', 'Lee Jung-jae', 'Ha Jung-woo', 'Oh Dal-su']","['Dong-hoon Choi', 'Dong-hoon Choi', 'Ki-cheol Lee', 'Soo-hyun Ahn', 'Dong-hoon Choi', 'Dalpalan', 'Young-gyu Jang', 'Woo-hyung Kim', 'Shin Min-kyeong', 'Ryu Seong-hie']"
"$22,620,386",Poltergeist,Twentieth Century Fox,"May 20, 2015 (Egypt)",PG-13,1 hr 33 min,,A family whose suburban home is haunted by evil forces must come together to rescue their youngest daughter after the apparitions take her captive.,"['Sam Rockwell', 'Rosemarie DeWitt', 'Kennedi Clements', 'Saxon Sharbino']","['Gil Kenan', 'David Lindsay-Abaire', 'Steven Spielberg', 'Michael Grais', 'Mark Victor', 'Steven Spielberg', 'Roy Lee', 'Sam Raimi', 'Rob Tapert', 'Marc Streitenfeld', 'Javier Aguirresarobe', 'Jeff Betancourt', 'Bob Murawski', 'Kalina Ivanov']"
"$371,754",Veteran,CJ Entertainment,"August 5, 2015 (South Korea)",,2 hr 3 min,Action Comedy Crime Thriller,A honest cop seeks justice for a common man against all odds. A rich boy seeks revenge on the cop.,"['Hwang Jung-min', 'Yoo Ah-in', 'Yoo Hae-jin', 'Oh Dal-su']","['Ryu Seung-wan', 'Ryu Seung-wan', 'Sung-min Jo', 'Hye-jeong Kang', 'Jun-seok Bang', 'Myung Hwan Kim', 'Young-hwan Choi', 'Kim Jae-beom', 'Kim Sang-beom', 'Jo Hwa-seong']"
"$11,053,366",In the Heart of the Sea,Warner Bros.,"December 3, 2015 (24 markets)",PG-13,2 hr 2 min,,"A recounting of a New England whaling ship's sinking by a giant whale in 1820, an experience that later inspired the great novel Moby-Dick.","['Chris Hemsworth', 'Cillian Murphy', 'Brendan Gleeson', 'Ben Whishaw']","['Ron Howard', 'Charles Leavitt', 'Charles Leavitt', 'Rick Jaffa', 'Amanda Silver', 'Nathaniel Philbrick', 'Brian Grazer', 'Ron Howard', 'Joe Roth', 'Will Ward', 'Paula Weinstein', 'Roque Baños', 'Anthony Dod Mantle', 'Daniel P. Hanley', 'Mike Hill', 'Mark Tildesley']"
"$11,998",Kill Zone 2,Well Go USA Entertainment,"June 18, 2015 (APAC, China)",,2 hr,Action Adventure Crime Thriller,"While undercover officer Kit is taken prisoner by the syndicate, he befriends his keeper and discovers an organ trafficking ring.","['Tony Jaa', 'Jing Wu', 'Simon Yam', 'Jin Zhang']","['Soi Cheang', 'Lai-Yin Leung', 'Ying Wong', 'Paco Wong', 'Wilson Yip', 'Ken Chan', 'Kwong Wing Chan', 'Kenny Tse', 'David M. Richardson', 'Horace Ma']"
"$16,701,294",Southpaw,The Weinstein Company,"July 22, 2015 (EMEA, APAC)",R,2 hr 4 min,,"After a fatal incident sends him on a rampant path of destruction, a champion boxer fights to get custody of his daughter and revive his professional career.","['Jake Gyllenhaal', 'Rachel McAdams', 'Oona Laurence', 'Forest Whitaker']","['Antoine Fuqua', 'Kurt Sutter', 'Todd Black', 'Jason Blumenthal', 'Antoine Fuqua', 'Alan Riche', 'Peter Riche', 'Steve Tisch', 'Jerry Ye', 'James Horner', 'Mauro Fiore', 'John Refoua', 'Derek R. Hill']"
"$8,540,370",The Second Best Exotic Marigold Hotel,Fox Searchlight,"February 26, 2015 (New Zealand)",PG,2 hr 2 min,,"As the Best Exotic Marigold Hotel has only a single remaining vacancy, posing a rooming predicament for two fresh arrivals, Sonny Kapoor (Dev Patel) pursues his expansionist dream of opening a second hotel.","['Judi Dench', 'Maggie Smith', 'Bill Nighy', 'Dev Patel']","['John Madden', 'Ol Parker', 'Ol Parker', 'John Madden', 'Graham Broadbent', 'Peter Czernin', 'Thomas Newman', 'Ben Smithard', 'Victoria Boydell', 'Martin Childs']"
"$12,650,140",Paper Towns,Twentieth Century Fox,"July 9, 2015 (Brazil)",PG-13,1 hr 49 min,,"After an all-night adventure, Quentin's lifelong crush, Margo, disappears, leaving behind clues that Quentin and his friends follow on the journey of a lifetime.","['Nat Wolff', 'Cara Delevingne', 'Austin Abrams', 'Justice Smith']","['Jake Schreier', 'Scott Neustadter', 'Michael H. Weber', 'John Green', 'Marty Bowen', 'Wyck Godfrey', 'Ryan Lott', 'David Lanzenberg', 'Jacob Craycroft', 'Jennifer Lame', 'Chris L. Spellman']"
"$401,288",Sicario,Lionsgate Films,"September 17, 2015 (6 markets)",R,2 hr 1 min,,An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,"['Emily Blunt', 'Josh Brolin', 'Benicio Del Toro', 'Jon Bernthal']","['Denis Villeneuve', 'Taylor Sheridan', 'Basil Iwanyk', 'Thad Luckinbill', 'Trent Luckinbill', 'Edward L. McDonnell', 'Molly Smith', 'Jóhann Jóhannsson', 'Roger Deakins', 'Joe Walker', 'Patrice Vermette']"
,Our Times,,"August 13, 2015 (Taiwan)",,2 hr 14 min,Comedy Romance,Love grows where it isn't expected in this endearing romantic comedy coming of age movie.,"['Vivian Sung', 'Talu Wang', 'Dino Lee', 'Dewi Chien']","['Yu Shan Chen', 'Yung-Ting Tseng', 'Elsa Huang', 'Yu-Chin Kuo', 'Preston Lee', 'Willy Liao', 'Yu-Shiuan Liu', 'Jane Wan', 'Yifang Zhao', 'Chih-Chien Hou', 'Kuo-Lung Chen', 'Min-chung Chiang', 'Cheng-yen Ku', 'Wenders Li', 'Chien-An Liao']"
,Suck Me Shakespeer 2,,"September 10, 2015 (EMEA)",,1 hr 55 min,Comedy,Mr. Müller and his class are taking a school trip to Thailand to strengthen the reputation of their school.,"[""Elyas M'Barek"", 'Jella Haase', 'Karoline Herfurth', 'Katja Riemann']","['Bora Dagtekin', 'Bora Dagtekin', 'Bora Dagtekin', 'Tina Kringer', 'Lena Schömann', 'Michael Beckmann', 'Djorkaeff', 'Vincent Stein', 'Andreas Berger', 'Charles Ladmiral', 'Eva Stiebler']"
"$8,326,530",Hitman: Agent 47,Twentieth Century Fox,"August 19, 2015 (APAC, EMEA)",R,1 hr 36 min,,An assassin teams up with a woman to help her find her father and uncover the mysteries of her ancestry.,"['Rupert Friend', 'Hannah Ware', 'Zachary Quinto', 'Ciarán Hinds']","['Aleksander Bach', 'Skip Woods', 'Michael Finch', 'Skip Woods', 'Morten Iversen', 'Peter Gjellerup Koch', 'Adrian Askarieh', 'Charles Gordon', 'Skip Woods', 'Alex Young', 'Marco Beltrami', 'Óttar Guðnason', 'Nicolas De Toth', 'Sebastian T. Krawinkel']"
,Wolf Warrior,,"April 2, 2015 (China)",,1 hr 30 min,Action Crime Thriller War,A Chinese special force soldier with extraordinary marksmanship is confronted by a group of deadly foreign mercenaries who are hired to assassinate him by a vicious drug lord.,"['Jing Wu', 'Nan Yu', 'Dahong Ni', 'Kevin Lee']","['Jing Wu', 'Qun Dong', 'Yan Gao', 'Yi Liu', 'Jing Wu', 'Daoqing Ji', 'Ying Liang', 'Chen Shan', 'Jingxi Shen', 'Tiger Wang', 'Kian How Yoa']"
"$50,036",Go Away Mr. Tumor,China Lion Film Distribution,"August 13, 2015 (APAC, China)",,1 hr 25 min,Comedy Romance,An imaginative woman copes with a debilitating form of cancer by remaining optimistic and spending time with her friends.,"['Baihe Bai', 'Daniel Wu', 'Zi-Xuan Zhang', 'Yuan Li']","['Yan Han', 'Yuan Yuan', 'Weizhong Zhang', 'Howard Chen', 'Liangwen Li', 'Juan Tang', 'Xiang Yue', 'Zihan Zhang', 'Zi Hu', 'Wen Liu', 'Charlie Lam', 'Peicong Meng', 'Hongchao Yu']"
"$20,649,306",The Wedding Ringer,Screen Gems,"January 15, 2015 (EMEA)",R,1 hr 41 min,,"Two weeks shy of his wedding, a socially awkward guy enters into a charade by hiring the owner of a company that provides best men for grooms in need.","['Kevin Hart', 'Josh Gad', 'Kaley Cuoco', 'Affion Crockett']","['Jeremy Garelick', 'Jeremy Garelick', 'Jay Lavender', 'Adam Fields', 'Will Packer', 'Christopher Lennertz', 'Bradford Lipson', 'Jeff Groth', 'Shelly Westerman', 'Byron Wong', 'Chris Cornwell']"
"$8,070,493",Paranormal Activity: The Ghost Dimension,Paramount Pictures,"October 21, 2015 (APAC, EMEA)",R,1 hr 28 min,,"Using a special camera that can see spirits, a family must protect their daughter from an evil entity with a sinister plan.","['Chris J. Murray', 'Brit Shaw', 'Ivy George', 'Dan Gill']","['Gregory Plotkin', 'Jason Pagan', 'Andrew Deutschman', 'Adam Robitel', 'Gavin Heffernan', 'Brantley Aufill', 'Jason Pagan', 'Andrew Deutschman', 'Oren Peli', 'Jason Blum', 'Oren Peli', 'John W. Rutland', 'Michel Aller', 'Nathan Amondson']"
,The Left Ear,,"April 26, 2015 (China)",,2 hr,Drama Romance,"Li, a shy girl with hearing loss in her left ear, musters the courage to express her love to Xe Ge, but Xe Ge starts dating Bala, until a tragic incident brings him and Li together.","['Duling Chen', 'Sichun Ma', 'Hao Ou', 'Yang Yang']","['Alec Su', 'Xueman Rao', 'Xueman Rao', 'Min Li', 'Changtian Wang', 'Nathan Wang', 'Fei Zhao', 'Yoshihito Akatsuka']"
,Tiny Times 4.0,,"July 9, 2015 (China)",,1 hr 56 min,Drama Romance,"Set in 2015, the Bond of Shanghai. Lin Xiao and Lu Shao kiss in the fireworks show. Scramble of the control of ME company comes to reality.","['Mi Yang', 'Amber Kuo', 'Cheney Chen', 'Bea Hayden Kuo']","['Jingming Guo', 'Jingming Guo', 'Jingming Guo', 'Li Li', 'Qi Weili', 'Nathan Wang', 'Randy Che', 'Aiyu Qiao', 'Rosalie Huang']"
"$2,425,000",Bajrangi Bhaijaan,Eros Worldwide,"July 17, 2015 (5 markets)",,2 hr 43 min,Action Adventure Comedy Drama,An Indian man with a magnanimous heart takes a young mute Pakistani girl back to her homeland to reunite her with her family.,"['Salman Khan', 'Harshaali Malhotra', 'Nawazuddin Siddiqui', 'Kareena Kapoor']","['Kabir Khan', 'Vijayendra Prasad', 'Kabir Khan', 'Parveez Sheikh', 'Vijayendra Prasad', 'Kabir Khan', 'Asad Hussain', 'Asad Hussain', 'Kabir Khan', 'Salman Khan', 'Sunil Lulla', 'Rockline Venkatesh', 'Pritam Chakraborty', 'Julius Packiam', 'Mehmet Tutkun', 'Aseem Mishra', 'Rameshwar S. Bhagat', 'Snigdha Basu', 'Sumit Basu', 'Rajnish Hedao', 'Deepu Kumar', 'Imran Manzoor']"
"$11,351,389",War Room,TriStar Pictures,"August 27, 2015 (LATAM, APAC)",PG,2 hr,,"A seemingly perfect family looks to fix their problems with the help of Miss Clara, an older, wiser woman.","['Priscilla C. Shirer', 'T.C. Stallings', 'Karen Abercrombie', 'Beth Moore']","['Alex Kendrick', 'Alex Kendrick', 'Stephen Kendrick', 'Stephen Kendrick', 'Paul Mills', 'Bob Scott', 'Steve Hullfish', 'Alex Kendrick', 'Katherine Tucker']"
"$7,355,622",The Transporter Refueled,EuropaCorp,"April 9, 2015 (Türkiye)",PG-13,1 hr 36 min,Action Thriller,"In the south of France, former special-ops mercenary Frank Martin enters into a game of chess with a femme-fatale and her three sidekicks who are looking for revenge against a sinister Russian kingpin.","['Ed Skrein', 'Loan Chabanol', 'Ray Stevenson', 'Lenn Kudrjawizki']","['Camille Delamarre', 'Adam Cooper', 'Bill Collage', 'Luc Besson', 'Luc Besson', 'Robert Mark Kamen', 'Luc Besson', 'Mark Gao', 'Alexandre Azaria', 'Christophe Collette', 'Vincent Richard', 'Julien Rey', 'Hugues Tissandier']"
"$11,012,305",Run All Night,Warner Bros.,"March 11, 2015 (EMEA)",R,1 hr 54 min,,"Mobster and hit man Jimmy Conlon has one night to figure out where his loyalties lie: with his estranged son, Mike, whose life is in danger, or his longtime best friend, mob boss Shawn Maguire, who wants Mike to pay for the death of his own son.","['Liam Neeson', 'Ed Harris', 'Joel Kinnaman', ""Vincent D'Onofrio""]","['Jaume Collet-Serra', 'Brad Ingelsby', 'Roy Lee', 'Michael Tadross', 'Brooklyn Weaver', 'Tom Holkenborg', 'Martin Ruhe', 'Dirk Westervelt', 'Sharon Seymour']"
"$16,194,738",13 Hours,Paramount Pictures,"February 25, 2015 (New Zealand)",R,2 hr 24 min,,"During an attack on a U.S. compound in Libya, a security team struggles to make sense out of the chaos.","['John Krasinski', 'Pablo Schreiber', 'James Badge Dale', 'David Denman']","['Michael Bay', 'Chuck Hogan', 'Mitchell Zuckoff', 'Michael Bay', 'Erwin Stoff', 'Lorne Balfe', 'Dion Beebe', 'Michael McCusker', 'Pietro Scalia', 'Calvin Wimmer', 'Jeffrey Beecroft']"
"$186,926",Running Man,China Lion Film Distribution,"January 29, 2015 (New Zealand)",,1 hr 28 min,Action Comedy Documentary Reality-TV,,"['Angelababy', 'He Chen', 'Chen Li', 'Baoqiang Wang']","['Junyi Ceng', 'Yaping Li', 'Roc Chen']"
,A Violent Prosecutor,,"February 25, 2015 (New Zealand)",,2 hr 6 min,Action Comedy Crime Thriller,"After a prosecution lawyer is framed and convicted for murder, he tries to catch the real murderer from jail with the help of a con artist.","['Hwang Jung-min', 'Gang Dong-won', 'Jung Seung Bae', 'Jeon Bae-soo']","['Lee Il-Hyung', 'Il-Hyeong Lee', 'Il-Hyeong Lee', 'Il-Hyeong Lee', 'Il-Hyeong Lee', 'Il-Hyeong Lee', 'Kim Yeong-Ung', 'Son Sang Beom', 'Han Jae-Deok', 'Han Jae-Duk', 'Yoon Jong-bin', 'Su-Ran Kuk', 'Gook Soo-Ran', 'Kook Soo-Ran', 'Sang-joon Hwang', 'Hwang Sang Jun', 'Hwang Sang-Jun', 'Chan-min Choi', 'Na Hui Seok', 'Kim Sang Bum', 'Kim Jae-beom', 'Kim Sang-beom', 'Park Elhen', 'Park Il-Hyeon', 'Il-hyun Park']"
"$13,203,458",The Age of Adaline,Lionsgate Films,"April 16, 2015 (APAC)",PG-13,1 hr 52 min,Drama Fantasy Romance,"A young woman, born at the turn of the 20th century, is rendered ageless after an accident. After many solitary years, she meets a man who complicates the eternal life she has settled into.","['Blake Lively', 'Michiel Huisman', 'Harrison Ford', 'Kathy Baker']","['Lee Toland Krieger', 'J. Mills Goodloe', 'Salvador Paskowitz', 'J. Mills Goodloe', 'Salvador Paskowitz', 'Sidney Kimmel', 'Gary Lucchesi', 'Tom Rosenberg', 'Rob Simonsen', 'David Lanzenberg', 'Melissa Kent', 'Claude Paré']"
,Monk Comes Down the Mountain,,"July 2, 2015 (China, APAC)",,2 hr 3 min,Action,"A monk leaves his monastery and ventures out into the real world for the first time in his life, and ends up in an adventure with a kung-fu master who is guarding a special artifact.","['Baoqiang Wang', 'Xuejian Li', 'Wei Fan', 'Chi-Ling Lin']","['Kaige Chen', 'Kaige Chen', 'Haofeng Xu', 'Ting Zhang', 'Hong Chen', 'Jun Liu', 'George Acogny', 'Geoffrey Simpson', 'Wayne Wahrman']"
"$73,817",Zhongkui: Snow Girl and the Dark Crystal,Well Go USA Entertainment,"February 19, 2015 (China)",,1 hr 58 min,Action Fantasy Romance,"Legendary Chinese anti-hero Zhong Kui, a young man endowed with mysterious powers who is forced into a battle among the realms of Heaven, Earth and Hell in the course of his attempt to save his countrymen and the woman he loves.","['Kun Chen', 'Bingbing Li', 'Winston Chao', 'Zishan Yang']","['Peter Pau', 'Tianyu Zhao', 'Junli Guo', 'Lei Jin', 'Huanhuan Zhang', 'Ann An', 'Peter Pau', 'Javier Navarrete', 'Peter Pau', 'David Wu', 'Kwok-Keung Mak']"
