Domestic Opening,Name,Domestic Distributor,Earliest Release Date,MPAA,Running Time,Genres,Overview,Actors,Film makers
,Dark Water,,"July 26, 2002 (Taiwan)",PG-13,1 hr 45 min,Drama Horror Mystery,"A mother and daughter, still wounded from a bitter custody dispute, hole up in a run-down apartment building, where they are targeted by the ghost of a former resident.","['Jennifer Connelly', 'Ariel Gade', 'John C. Reilly', 'Tim Roth']","['Walter Salles', 'Kôji Suzuki', 'Hideo Nakata', 'Takashige Ichise', 'Rafael Yglesias', 'Doug Davison', 'Roy Lee', 'Bill Mechanic', 'Angelo Badalamenti', 'Affonso Beato', 'Daniel Rezende', 'Thérèse DePrez']"
"$108,865",25th Hour,Walt Disney Studios Motion Pictures,"December 19, 2002 (Domestic)",R,2 hr 15 min,,"Cornered by the DEA, convicted New York drug dealer Montgomery Brogan reevaluates his life in the 24 remaining hours before facing a seven-year jail term.","['Edward Norton', 'Barry Pepper', 'Philip Seymour Hoffman', 'Rosario Dawson']","['Spike Lee', 'David Benioff', 'David Benioff', 'Julia Chasman', 'Jon Kilik', 'Spike Lee', 'Tobey Maguire', 'Terence Blanchard', 'Rodrigo Prieto', 'Barry Alexander Brown', 'James Chinlund']"
,Sex Is Zero,,"December 13, 2002 (South Korea)",,1 hr 36 min,Comedy Drama Romance,"At a South Korean university most students are busy having a good time. A 28 y.o. and his horny friends are always getting into hilarious situations. He likes a much younger, pretty girl but she likes someone else.","['Chang Jung Lim', 'Ha Ji-Won', 'Choi Seong-guk', 'Chae-yeong Yu']","['JK Youn', 'JK Youn', 'Ji-seung Lee', 'JK Youn', 'Yeong-cheol Kim', 'Sun-Min Kim']"
"$9,434,175",Eight Crazy Nights,Sony Pictures Releasing,"November 27, 2002 (Domestic)",PG-13,1 hr 16 min,Animation Comedy Musical,"Davey Stone, an alcoholic with a criminal record, is sentenced to community service under the supervision of an elderly referee. Davey is then faced with trying to reform and abandon his bad habits.","['Adam Sandler', 'Rob Schneider', 'Jackie Sandler', 'Austin Stout']","['Seth Kearsley', 'Brooks Arthur', 'Allen Covert', 'Brad Isaacs', 'Adam Sandler', 'Allen Covert', 'Jack Giarraputo', 'Adam Sandler', 'Teddy Castellucci', 'Marc Ellis', 'Ray Ellis', 'Amy Budden', 'Perry Andelin Blake']"
,Detective Conan: The Phantom of Baker Street,,"April 20, 2002 (Japan)",,1 hr 38 min,Adventure Animation Drama Mystery,"Conan and his friends were invited to the premier of an new virtual computer game. But someone programmed the game, that if they can't answer the riddle in the game, they all have to die.","['Minami Takayama', 'Hideyuki Tanaka', 'Wakana Yamazaki', 'Kappei Yamaguchi']","['Kenji Kodama', 'Gôshô Aoyama', 'Hisashi Nozawa', 'Eric Vale', 'Eric Vale', ""Jun'ichi Iioka"", 'Takemoto Mori', 'Fumio Ueda', 'Masahito Yoshioka', 'Sueaki Harada', 'Kiyoshi Hayami', 'Tatsuhiko Hizawa', 'Takeru Muraoka', 'Seiji Tanaka', 'Motoaki Ikegami', 'Takashi Nomura', 'Terumitsu Okada', 'Yasuhiro Tanaka']"
"$210,013",Antwone Fisher,Fox Searchlight,"December 19, 2002 (Domestic)",PG-13,2 hr,,"Antwone Fisher, a young navy man, is forced to see a psychiatrist after a violent outburst against a fellow crewman. During the course of treatment a painful past is revealed and a new hope begins.","['Denzel Washington', 'Derek Luke', 'Joy Bryant', 'Malcolm David Kelley']","['Denzel Washington', 'Antwone Fisher', 'Todd Black', 'Randa Haines', 'Denzel Washington', 'Mychael Danna', 'Philippe Rousselot', 'Conrad Buff IV', 'Nelson Coates']"
,Ali G Indahouse,,"March 22, 2002 (United Kingdom)",R,1 hr 25 min,Comedy,"Ali G unwittingly becomes a pawn in the Chancellor's plot to overthrow the Prime Minister of Great Britain. However, Ali is embraced by the nation as a voice of the youth, making the PM and his government more popular than ever.","['Sacha Baron Cohen', 'Emilio Rivera', 'Gina La Piana', 'Dana de Celis']","['Mark Mylod', 'Sacha Baron Cohen', 'Dan Mazer', 'Tim Bevan', 'Eric Fellner', 'William Green', 'Dan Mazer', 'Adam F.', 'Ashley Rowe', 'Paul Knight', 'Jon Billington', 'Grenville Horner']"
"$6,203,906",Super Troopers,Fox Searchlight,"February 15, 2002 (Domestic)",R,1 hr 40 min,,"Five Vermont state troopers, avid pranksters with a knack for screwing up, try to save their jobs and out-do the local police department by solving a crime.","['Jay Chandrasekhar', 'Kevin Heffernan', 'André Vippolis', 'Joey Kern']","['Jay Chandrasekhar', 'Jay Chandrasekhar', 'Kevin Heffernan', 'Steve Lemme', 'Paul Soter', 'Erik Stolhanske', 'Richard Perello', 'Joaquín Baca-Asay', 'Jay Chandrasekhar', 'Jacob Craycroft', 'Kevin Heffernan', 'Ben Conable']"
,"The Legend of Al, John and Jack",,"December 13, 2002 (Italy)",,1 hr 45 min,Comedy Crime,"Al Caruso, John Gresco and Jack Amoruso are three gangsters working for the Genovese family. However, their efforts are more than headache-inducing, and when they are given one last chance to protect the boss's aunt, she is accidentally killed and the three men are sentenced to death. They come up with a plan to sell the boss to the police and the FBI. However, Al suffers from short-term memory loss and has to be told the story by John and Jack.","['Aldo Baglio', 'Giacomo Poretti', 'Giovanni Storti', 'Aldo Maccione']","['Aldo Baglio', 'Giacomo Poretti', 'Giovanni Storti', 'Massimo Venier', 'Aldo Baglio', 'Paolo Cananzi', 'Walter Fontana', 'Giacomo Poretti', 'Giovanni Storti', 'Massimo Venier', 'Paolo Guerra', 'Andrea Guerra', 'Arnaldo Catinari', 'Claudio Cormio', 'Gian Maria Cau', 'Eleonora Ponzoni']"
,Phone,,"July 26, 2002 (South Korea)",R,1 hr 44 min,Horror Mystery Thriller,"Investigative reporter Ji-won begins to receive a series of menacing calls. To escape the terrifying and relentless clanging of the telephone, she changes her number and moves out. But the threatening campaign of terror continues unabated.","['Ha Ji-Won', 'Kim Yu-mi', 'Woo-jae Choi', 'Ji-yeon Choi']","['Byeong-ki Ahn', 'Byeong-ki Ahn', 'Yu-jin Lee', 'Sang-Ho Lee', 'Yong-shik Mun', 'Sun-duk Park', 'Yo-han Lee']"
"$5,607,480",White Oleander,Warner Bros.,"October 11, 2002 (Domestic)",PG-13,1 hr 49 min,,A teenager journeys through a series of foster homes after her mother goes to prison for committing a crime of passion.,"['Michelle Pfeiffer', 'Renée Zellweger', 'Robin Wright', 'Alison Lohman']","['Peter Kosminsky', 'Janet Fitch', 'Mary Agnes Donoghue', 'Hunt Lowry', 'John Wells', 'Thomas Newman', 'Elliot Davis', 'Chris Ridsdale', 'Donald Graham Burt']"
"$260,372",Pokémon Heroes,Miramax,"July 13, 2002 (Japan)",,1 hr 20 min,Action Adventure Animation Comedy Drama Family Fantasy Sci-Fi Thriller,Two thieves take control of an ancient weapon designed to defend the canal city of Altomare.,"['Eric Stuart', 'Madeleine Blaustein', 'Rachael Lillis', 'Veronica Taylor']","['Jim Malone', 'Kunihiko Yuyama', 'Satoshi Tajiri', 'Hideki Sonoda', 'Yukako Matsusako', 'Takemoto Mori', 'Kathy Pilon', 'Chôji Yoshikawa', 'Coba', 'Shinji Miyazaki', 'Hisao Shirai']"
"$5,758,236",Serving Sara,Paramount Pictures,"August 23, 2002 (Domestic)",PG-13,1 hr 42 min,,A process server tries to serve an elusive female target.,"['Matthew Perry', 'Elizabeth Hurley', 'Bruce Campbell', 'Vincent Pastore']","['Reginald Hudlin', 'Jay Scherick', 'David Ronn', 'Dan Halsted', 'Marcus Miller', 'Robert Brinkmann', 'Jim Miller', 'Rusty Smith']"
,Asterix & Obelix: Mission Cleopatra,,"January 30, 2002 (France)",PG,1 hr 47 min,Adventure Comedy Family Fantasy,Asterix and Obelix go to Egypt to help architect Edifis who is building a palace for Cleopatra.,"['Gérard Depardieu', 'Christian Clavier', 'Jamel Debbouze', 'Monica Bellucci']","['Alain Chabat', 'René Goscinny', 'Albert Uderzo', 'Alain Chabat', 'Alex Berger', 'Claude Berri', 'Philippe Chany', 'Laurent Dailland', 'Stéphane Pereira', 'Hoang Thanh At']"
"$7,010,474",Ballistic: Ecks vs. Sever,Warner Bros.,"September 20, 2002 (Domestic)",R,1 hr 31 min,,"Tasked with destroying each other, an FBI agent and a rogue DIA agent soon discover that a much bigger enemy is at work.","['Antonio Banderas', 'Lucy Liu', 'Talisa Soto', 'Gregg Henry']","['Wych Kaosayananda', 'Alan B. McElroy', 'Wych Kaosayananda', 'Chris Lee', 'Elie Samaha', 'Don Davis', 'Julio Macat', 'Jay Cassidy', 'Caroline Ross', 'Douglas Higgins']"
"$3,813,463",S1m0ne,New Line Cinema,"August 23, 2002 (Domestic)",PG-13,1 hr 57 min,Comedy Drama Sci-Fi,"A producer's film is endangered when his star walks off, so he decides to digitally create an actress to substitute for the star, becoming an overnight sensation that everyone thinks is a real person.","['Al Pacino', 'Catherine Keener', 'Rachel Roberts', 'Benjamin Salisbury']","['Andrew Niccol', 'Andrew Niccol', 'Andrew Niccol', 'Carter Burwell', 'Edward Lachman', 'Paul Rubell', 'Jan Roelfs']"
"$1,586,753",The Lion King,Walt Disney Studios Motion Pictures,"June 15, 1994 (Domestic)",G,1 hr 28 min,,"Lion prince Simba and his father are targeted by his bitter uncle, who wants to ascend the throne himself.","['Matthew Broderick', 'Jeremy Irons', 'James Earl Jones', 'Whoopi Goldberg']","['Roger Allers', 'Rob Minkoff', 'Irene Mecchi', 'Jonathan Roberts', 'Linda Woolverton', 'Burny Mattinson', 'Barry Johnson', 'Lorna Cook', 'Thom Enriquez', 'Andy Gaskill', 'Gary Trousdale', 'Jim Capobianco', 'Kevin Harkey', 'Jorgen Klubien', 'Chris Sanders', 'Tom Sito', 'Larry Leker', 'Joe Ranft', 'Rick Maki', 'Ed Gombert', 'Francis Glebas', 'Mark Kausler', 'J.T. Allen', 'George Scribner', 'Miguel Tejada-Flores', 'Jenny Tripp', 'Bob Tzudiker', 'Christopher Vogler', 'Kirk Wise', 'Noni White', 'Brenda Chapman', 'Don Hahn', 'Hans Zimmer', 'Ivan Bilancio', 'Chris Sanders']"
"$5,268,764",Tuck Everlasting,Walt Disney Studios Motion Pictures,"October 11, 2002 (Domestic)",PG,1 hr 30 min,Drama Family Fantasy Romance,A young woman meets and falls in love with a young man who is part of a family of immortals.,"['Alexis Bledel', 'Jonathan Jackson', 'Sissy Spacek', 'William Hurt']","['Jay Russell', 'Natalie Babbitt', 'Jeffrey Lieber', 'James V. Hart', 'Marc Abraham', 'Jane Startz', 'William Ross', 'James L. Carter', 'Jay Cassidy', 'Tony Burrough']"
"$7,820,536",Half Past Dead,Sony Pictures Releasing,"November 15, 2002 (Domestic)",PG-13,1 hr 38 min,Action Crime Thriller,A man goes undercover in a hi-tech prison to find information to help prosecute those who killed his wife. While there he stumbles onto a plot involving a death-row inmate and his $200 million stash of gold.,"['Morris Chestnut', 'Steven Seagal', 'Matt Battaglia', 'Ja Rule']","['Don Michael Paul', 'Don Michael Paul', 'Brandon K. Hogan', 'Elie Samaha', 'Steven Seagal', 'Andrew Stevens', 'Tyler Bates', 'Michael Slovis', 'Vanick Moradian', 'Albrecht Konrad']"
"$7,374,049",Martin Lawrence Live: Runteldat,Paramount Pictures,"August 2, 2002 (Domestic)",R,1 hr 53 min,,"After undergoing a number of personal crises, a stand-up comic returns to the stage for a one-man show featuring stinging social commentary and very personal reflections about his life.","['Martin Lawrence', ""Nancy O'Dell"", 'Paul Keeley', 'Art Cohan']","['David Raynr', 'Martin Lawrence', 'David Gale', 'Beth Hubbard', 'Michael Hubbard', 'Loretha C. Jones', 'Daryn Okada', 'Nicholas Eliopoulos', 'Richard Hoover']"
"$5,710,128",Feardotcom,Warner Bros.,"August 9, 2002 (South Korea)",R,1 hr 41 min,,A New York City detective investigates mysterious deaths occurring 48 hours after users log onto a site named feardotcom.,"['Stephen Dorff', 'Natascha McElhone', 'Stephen Rea', 'Udo Kier']","['William Malone', 'Moshe Diamant', 'Josephine Coyle', 'Holly Payberg-Torroija', 'Limor Diamant', 'Moshe Diamant', 'Nicholas Pike', 'Christian Sebaldt', 'Alan Strachan', 'Jérôme Latour']"
"$6,281,415",Empire,Universal Pictures,"December 6, 2002 (Domestic)",R,1 hr 30 min,,A successful South Bronx drug dealer turns his back on his roots and gives money to a Wall Street broker to invest for him.,"['John Leguizamo', 'Peter Sarsgaard', 'Denise Richards', 'Vincent Laresca']","['Franc. Reyes', 'Franc. Reyes', 'Daniel Bigel', 'Michael Mailer', 'Rubén Blades', 'Kramer Morgenthau', 'Peter C. Frank', 'Ted Glass']"
"$5,309,675",The Country Bears,Walt Disney Studios Motion Pictures,"July 26, 2002 (Domestic)",,1 hr 28 min,Comedy Family Music Musical,Beary Barrington goes on an adventure to save Country Bear Hall by getting the Country Bears back together for a reunion concert.,"['Haley Joel Osment', 'Diedrich Bader', 'Candy Ford', 'James Gammon']","['Peter Hastings', 'Mark Perez', 'Jeffrey Chernov', 'Andrew Gunn', 'Christopher Young', 'Mitchell Amundsen', 'George Bowers', 'Seth Flaum', 'Dan Bishop']"
,Jail Breakers,,"November 22, 2002 (South Korea)",,2 hr 1 min,Action Comedy,Two inmates successfully escape their prison only to find out that they are among those who'll get early release for the Korean National Liberation day. Now they have to get back into the prison in time to avoid further mayhem.,"['Sol Kyung-gu', 'Cha Seung-won', 'Song Yun-ah', 'Yoo Hae-jin']","['Sang-Jin Kim', 'Jonathan Kim', 'Mu-hyeon Son', 'Kwang-Seok Jeong']"
"$33,561",The Last Kiss,THINKFilm,"April 25, 2002 (Australia)",R,1 hr 55 min,Comedy Drama Romance,"Carlo's life is thrown into a tailspin when his longtime girlfriend Giulia announces she's pregnant. As Carlo faces up to his anxieties about adulthood, his buddies Paolo, Adriano and Alberto reluctantly grapple with their own responsibilities.","['Stefano Accorsi', 'Giovanna Mezzogiorno', 'Stefania Sandrelli', 'Claudio Santamaria']","['Gabriele Muccino', 'Gabriele Muccino', 'Gabriele Muccino', 'Domenico Procacci', 'Paolo Buonvino', 'Marcello Montarsi', 'Claudio Di Mauro', 'Eugenia F. Di Napoli']"
"$4,208,655",Frailty,Lionsgate Films,"April 12, 2002 (Domestic)",R,1 hr 40 min,,"A mysterious man arrives at the offices of an FBI agent and recounts his childhood: how his religious fanatic father received visions telling him to destroy people who were in fact ""demons.""","['Bill Paxton', 'Matthew McConaughey', 'Powers Boothe', ""Matt O'Leary""]","['Bill Paxton', 'Brent Hanley', 'David Blocker', 'David Kirschner', 'Corey Sienega', 'Brian Tyler', 'Bill Butler', 'Arnold Glassman']"
"$500,447",The Importance of Being Earnest,Miramax,"May 17, 2002 (Domestic)",PG,1 hr 37 min,Comedy Drama Romance,"In 1890s London, two friends use the same pseudonym (""Ernest"") for their on-the-sly activities. Hilarity ensues.","['Rupert Everett', 'Colin Firth', ""Frances O'Connor"", 'Reese Witherspoon']","['Oliver Parker', 'Oscar Wilde', 'Oliver Parker', 'Barnaby Thompson', 'Charlie Mole', 'Tony Pierce-Roberts', 'Guy Bensley', 'Luciana Arrighi']"
"$7,017,474",Kung Pow: Enter the Fist,Twentieth Century Fox,"January 25, 2002 (Domestic)",PG-13,1 hr 21 min,,A rough-around-the-edges martial arts master seeks revenge for his parents' death.,"['Steve Oedekerk', 'Fei Lung', 'Leo Lee', 'Ling-Ling Hsieh']","['Steve Oedekerk', 'Steve Oedekerk', 'Tom Koranda', 'Paul Marshal', 'Steve Oedekerk', 'Robert Folk', 'John J. Connor', 'Paul Marshal', 'Hector Velez']"
,Dead Weight,,"April 10, 2002 (France)",PG-13,1 hr 47 min,Action Adventure Comedy,"It is the story of two types: Moltes a criminal in prison and Reggio one of the guards. Crazy adventures happen when following a winner ticket to Africa, they competes in a rally and are chased by the Turk, a sworn enemy of Moltes.","['Gérard Lanvin', 'Benoît Poelvoorde', 'José Garcia', 'Djimon Hounsou']","['Alain Berbérian', 'Frédéric Forestier', 'Alexandre Coquelle', 'Manuel Delilez', 'Thomas Langmann', 'Matthieu Le Naour', 'Dominique Mézerette', 'Fouede Zabaiou', 'Romaric Laurence', 'Jean-Louis Viale', 'Vincent Mathias', 'Christophe Paturange', 'Jean-Pierre Sauvaire', 'Manuel Teran', 'Philippe Bourgueil', 'Carlos Conti']"
"$6,219,234",Life or Something Like It,Twentieth Century Fox,"April 26, 2002 (Domestic)",PG-13,1 hr 43 min,,"A reporter interviews a psychic, who tells her that she's going to die and her life is meaningless.","['Angelina Jolie', 'Edward Burns', 'Tony Shalhoub', 'Christian Kane']","['Stephen Herek', 'John Scott Shepherd', 'John Scott Shepherd', 'Dana Stevens', 'John Davis', 'Toby Jaffe', 'Arnon Milchan', 'Chi-Li Wong', 'David Newman', 'Stephen H. Burum', 'Trudy Ship', 'Bill Groom']"
"$151,642",The Good Girl,Fox Searchlight,"August 7, 2002 (Domestic)",R,1 hr 33 min,,A discount store clerk strikes up an affair with a stock boy who considers himself the incarnation of Holden Caulfield.,"['Jennifer Aniston', 'Jake Gyllenhaal', 'Deborah Rush', 'Mike White']","['Miguel Arteta', 'Mike White', 'Matthew Greenfield', 'Tony Maxwell', ""James O'Brien"", 'Mark Orton', 'Joey Waronker', 'Enrique Chediak', 'Jeff Betancourt', 'Daniel Bradford']"
"$2,776,248",Femme Fatale,Warner Bros.,"May 1, 2002 (France)",R,1 hr 54 min,Crime Drama Mystery Thriller,"A woman tries to straighten out her life, even as her past as a con-woman comes back to haunt her.","['Rebecca Romijn', 'Antonio Banderas', 'Peter Coyote', 'Eriq Ebouaney']","['Brian De Palma', 'Brian De Palma', 'Tarak Ben Ammar', 'Marina Gefter', 'Ryuichi Sakamoto', 'Thierry Arbogast', 'Bill Pankow', 'Anne Pritchard']"
"$5,144,090",They,Dimension Films,"November 1, 2002 (United Kingdom)",PG-13,1 hr 29 min,,A psychology student finds all her childhood fears and phobias becoming real after a traumatic event.,"['Laura Regan', 'Marc Blucas', 'Ethan Embry', 'Dagmara Dominczyk']","['Robert Harmon', 'Brendan Hood', 'Tom Engelman', 'Scott Kroopf', 'Elia Cmiral', 'Rene Ohashi', 'Chris Peppe', 'Douglas Higgins']"
"$3,583,114",The Powerpuff Girls Movie,Warner Bros.,"July 3, 2002 (Domestic)",PG,1 hr 13 min,,"After destroying the city of Townsville in a game of tag, a trio of super-powered little girls must redeem themselves by stopping a vengeful monkey's plot for world domination.","['Cathy Cavadini', 'Tara Strong', 'Elizabeth Daily', 'Roger Jackson']","['Craig McCracken', 'Charlie Bean', 'Lauren Faust', 'Craig McCracken', 'Paul Rudish', 'Don Shank', 'Charlie Bean', 'Lauren Faust', 'Craig McCracken', 'Amy Keating Rogers', 'Paul Rudish', 'Don Shank', 'Craig McCracken', 'Donna Castricone', 'James L. Venable', 'Genndy Tartakovsky', 'Rob Desales']"
,The Magdalene Sisters,Alliance Atlantis Vivafilm,"August 30, 2002 (Italy)",R,1 hr 54 min,Drama,Three young Irish women struggle to maintain their spirits while they endure dehumanizing abuse as inmates of a Magdalene Sisters Asylum.,"['Eileen Walsh', 'Dorothy Duffy', 'Nora-Jane Noone', 'Anne-Marie Duff']","['Peter Mullan', 'Peter Mullan', 'Frances Higson', 'Craig Armstrong', 'Nigel Willoughby', 'Colin Monie', 'Mark Leese']"
"$3,846,780",The Emperor's Club,Universal Pictures,"November 22, 2002 (Domestic)",PG-13,1 hr 49 min,,An idealistic prep school teacher attempts to redeem an incorrigible student.,"['Kevin Kline', 'Emile Hirsch', 'Joel Gretsch', 'Embeth Davidtz']","['Michael Hoffman', 'Ethan Canin', 'Neil Tolkin', 'Marc Abraham', 'Andrew S. Karsch', 'James Newton Howard', 'Lajos Koltai', 'Harvey Rosenstock', 'Patrizia von Brandenstein']"
"$88,352",Rabbit-Proof Fence,Miramax,"February 21, 2002 (Australia)",PG,1 hr 34 min,Adventure Biography Drama,"In 1931, three half-white, half-Aboriginal girls escape after being plucked from their houses to be trained as domestic staff, and set off on a journey across the Outback.","['Everlyn Sampi', 'Tianna Sansbury', 'Kenneth Branagh', 'Laura Monaghan']","['Phillip Noyce', 'Doris Pilkington', 'Christine Olsen', 'Phillip Noyce', 'Christine Olsen', 'John Winter', 'Peter Gabriel', 'Christopher Doyle', 'Veronika Jenet', 'John Scott', 'Roger Ford']"
"$2,370,809",Birthday Girl,Miramax,"January 25, 2002 (Italy)",R,1 hr 33 min,Comedy Crime Thriller,A thirtysomething bank clerk from St Albans has his small-town life exploded by the arrival of his Russian mail-order bride.,"['Nicole Kidman', 'Vincent Cassel', 'Ben Chaplin', 'Mathieu Kassovitz']","['Jez Butterworth', 'Tom Butterworth', 'Jez Butterworth', 'Eric Abraham', 'Steve Butterworth', 'Diana Phillips', 'Stephen Warbeck', 'Oliver Stapleton', 'Christopher Tellefsen', 'Hugo Luczyc-Wyhowski']"
"$20,528",To Be and to Have,New Yorker Films,"August 28, 2002 (France)",,1 hr 44 min,Documentary Family,"A documentary portrait of a one-room school in rural France, where the students (ranging in age from 4 to 11) are educated by a single dedicated teacher.","['Georges Lopez', 'Alizé', 'Axel Thouvenin', 'Guillaume']","['Nicolas Philibert', 'Gilles Sandoz', 'Philippe Hersant', 'Laurent Didier', 'Katell Djian', 'Hugues Gemignani', 'Nicolas Philibert', 'Nicolas Philibert']"
,Doraemon: Nobita and the Robot Kingdom,,"March 9, 2002 (Japan)",,1 hr 20 min,Adventure Animation Family Fantasy Sci-Fi,"Doraemon and friends travels into another world via the time machine; where humans and robots are living together. However they soon find out that the Empress of Robot Kingdom was trying to capture robots there and turn them emotionless. As the situation goes tense, our heroes sets out to stop the Empress and her plan.","['Nobuyo Ôyama', 'Noriko Ohara', 'Michiko Nomura', 'Kazuya Tatekabe']","['Tsutomu Shibayama', 'Tatsuya Ishihara', 'Fujio F. Fujiko', 'Nobuaki Kishima', 'Tarô Iwamoto', 'Atsushi Kaji', 'Kumi Ogura', 'Masataka Ôsawa', 'Katsumi Horii', 'Toshiyuki Umeda', 'Akihiro Kawasaki', 'Toshihiko Kojima', 'Keiki Miyake', 'Hideaki Murai', 'Yumiko Nakaba', 'Hajime Okayasu']"
,Public Enemy,,"January 25, 2002 (South Korea)",,2 hr 18 min,Action Comedy,A detective plays cat-and-mouse with a banker who brutally murdered his own parents.,"['Sol Kyung-gu', 'Lee Sung-jae', 'Kang Shin-il', 'Kim Jeong-hak']","['Kang Woo-suk', 'Bon-han Gu', 'Seung-jae Baek', 'Yoon-Seup Jung', 'Hyeon-jeong Kim', 'Yoon-suk Chae', 'Woo-Joon Lee', 'Cho Young-wuk', 'Sung-Bok Kim', 'Im-Pyo Ko', 'Byung-Jeun Choi']"
"$5,706,332",Hey Arnold! The Movie,Paramount Pictures,"June 28, 2002 (Domestic)",PG,1 hr 16 min,,Arnold and company must recover a stolen document needed in order to prevent the neighborhood from being bulldozed.,"['Spencer Klein', 'Francesca Marie Smith', 'Jamil Walker Smith', 'Dan Castellaneta']","['Tuck Tucker', 'Craig Bartlett', 'Craig Bartlett', 'Steve Viksten', 'Craig Bartlett', 'Albie Hecht', 'Jim Lang', 'Christopher Hink', 'Guy Vasilovich']"
"$3,700,000",Boat Trip,Artisan Entertainment,"October 4, 2002 (United Kingdom)",R,1 hr 34 min,,"Two straight men mistakenly end up on a ""gays only"" cruise.","['Cuba Gooding Jr.', 'Horatio Sanz', 'Roselyn Sanchez', 'Vivica A. Fox']","['Mort Nathan', 'Mort Nathan', 'William Bigelow', 'Frank Hübner', 'Brad Krevoy', 'Gerhard Schmidt', 'Andrew Sugerman', 'Robert Folk', 'Shawn Maurer', 'John Axness', 'Charles William Breen']"
"$4,548,750",Undisputed,Miramax,"May 31, 2002 (Spain)",R,1 hr 36 min,,"When heavyweight champion George ""Iceman"" Chambers lands in prison, the resident gangster arranges a boxing match with the reigning prison champ.","['Wesley Snipes', 'Ving Rhames', 'Peter Falk', 'Michael Rooker']","['Walter Hill', 'David Giler', 'Walter Hill', 'David Giler', 'Walter Hill', 'Brad Krevoy', 'Andrew Sugerman', 'Stanley Clarke', 'Lloyd Ahern II', 'Freeman A. Davies', 'Phil Norden', 'Maria Caso']"
"$1,575,214",Possession,Focus Features,"August 16, 2002 (Domestic)",PG-13,1 hr 42 min,Drama Mystery Romance,A pair of literary sleuths unearth the amorous secret of two Victorian poets only to find themselves falling under a passionate spell.,"['Gwyneth Paltrow', 'Aaron Eckhart', 'Jeremy Northam', 'Jennifer Ehle']","['Neil LaBute', 'A.S. Byatt', 'David Henry Hwang', 'Laura Jones', 'Neil LaBute', 'Barry Levinson', 'Paula Weinstein', 'Gabriel Yared', 'Jean-Yves Escoffier', 'Claire Simpson', 'Luciana Arrighi']"
"$2,017,981",Hollywood Ending,DreamWorks Distribution,"May 3, 2002 (Domestic)",PG-13,1 hr 52 min,Comedy Romance,"A director is forced to work with his ex-wife, who left him for the boss of the studio bankrolling his new film. But the night before the first day of shooting, he develops a case of psychosomatic blindness.","['Woody Allen', 'Téa Leoni', 'Bob Dorian', 'Ivan Martin']","['Woody Allen', 'Woody Allen', 'Letty Aronson', 'Wedigo von Schultzendorff', 'Alisa Lepselter', 'Santo Loquasto']"
"$6,041,521",Stealing Harvard,Revolution Studios,"September 13, 2002 (Domestic)",PG-13,1 hr 25 min,Comedy Crime,A middle-class man turns to a life of crime in order to finance his niece's first year at Harvard University.,"['Jason Lee', 'Tom Green', 'Leslie Mann', 'Megan Mullally']","['Bruce McCulloch', 'Martin Hynes', 'Peter Tolan', 'Peter Tolan', 'Susan Cavan', 'Christophe Beck', 'Ueli Steiger', 'Malcolm Campbell', 'Gregory P. Keen']"
,Godzilla Against Mechagodzilla,,"December 14, 2002 (Japan)",Not Rated,1 hr 28 min,Action Sci-Fi Thriller,A new Godzilla causes the JSDF to construct a cyborg countermeasure from the original monster's remains. The beast's restless soul is discovered to inhabit the machine as the pilot must learn to find value in her own life.,"['Yumiko Shaku', 'Shin Takuma', 'Kana Onodera', 'Kô Takasugi']","['Masaaki Tezuka', 'Kazuki Ômori', 'Wataru Mimura', 'Shogo Tomiyama', 'Michiru Ôshima', 'Masahiro Kishimoto', ""Shin'ichi Fushima"", ""Shin'ichi Natori"", 'Toshio Miike']"
,Wet Dreams,,"November 8, 2002 (South Korea)",,1 hr 34 min,Comedy,,"['Lee Beom-su', 'Kim Seon-a', 'Neul Ha', 'Kong Hyeong-jin']","['Cho-Sin Jung', 'Yoo-sung Kim', 'Jin-hwa Choi', 'Seong-Hoon Lee', 'Bo-reum Maeng', 'Nam Na-young']"
"$100,512",Dirty Pretty Things,Miramax,"December 13, 2002 (United Kingdom)",R,1 hr 37 min,Crime Drama Thriller,"Irregular migrants Okwe and Senay work at a posh London hotel and live in constant fear of deportation. One night Okwe stumbles across evidence of a bizarre murder, setting off a series of events that could lead to disaster or freedom.","['Chiwetel Ejiofor', 'Audrey Tautou', 'Sophie Okonedo', 'Kriss Dosanjh']","['Stephen Frears', 'Steven Knight', 'Robert Jones', 'Tracey Seaward', 'Nathan Larson', 'Chris Menges', 'Mick Audsley', 'Hugo Luczyc-Wyhowski']"
"$5,474,270",Juwanna Mann,Warner Bros.,"June 21, 2002 (Domestic)",PG-13,1 hr 31 min,Comedy Drama Romance Sport,A star basketball player decides to dress up as a woman and join the women's professional basketball league when his on-court antics get him suspended.,"['Miguel A. Núñez Jr.', 'Christopher Simmons', 'Vivica A. Fox', 'Kevin Pollak']","['Jesse Vaughan', 'Bradley Allenstein', 'Bill Gerber', 'Steve Oedekerk', 'James G. Robinson', 'Lisa Coleman', 'Wendy Melvoin', 'Reynaldo Villalobos', 'Seth Flaum', 'Eve Cauley']"
